phylum	taxon	total	F298	F307	F308	LGT_02262	LGT_02339	LGT_02422	LGT_02424	LGT_02770	LGT_926	f103	f104	f114	f122	f123	f124	f132	f14_00499	f14_128_fecal	f14_236_fecal	f14_245_fecal	f14_248_fecal	f14_276_fecal	f14_277_fecal	f14_286_fecal	f14_291_fecal	f14_293_fecal	f14_299_fecal	f14_300_fecal	f14_301_fecal	f14_305_fecal	f14_309_fecal	f14_310_fecal	f14_390	f14_392	f14_399	f14_400	f14_403	f14_404	f14_419	f14_420	f14_433	f14_437	f14_448	f14_449	f14_452	f14_459	f14_460	f14_466	f14_468	f14_470	f14_473	f14_475	f14_478	f14_480	f14_481	f14_482	f14_483	f14_491	f14_492	f14_494	f14_495	f14_496	f14_509	f14_511	f14_512	f14_515	f14_546	f14_547	f14_551	f14_559	f14_560	f157	f165	f168	f172	f174	f176	f177	f178	f181	f183	f184	f185	f197	f198	f219	f223	f230	f233	f28	f30	f34	f35	f43	f44	f50	f51	f55	f58	f60	f63	f64	f66	f70	f74	f75	f77	f89	f91	f95	f97	s14_00592	s14_00593	s14_00594	s14_318	s14_321	s14_322	s14_326	s14_327	s14_329	s14_332	s14_338	s14_339	s14_348	s14_350	s14_357	s14_359	s14_361	s14_363	s14_368	s14_376
02_Firmicutes	Anaerostipes	163065	0	0.0142505967437386	0	0.0748074807480748	0.0891055376470897	0	0.182687657836763	0	0.00342149382420365	0.0507786052809749	0	0	2.65016127626188	0	1.68067226890756	0	0	0	0	0.131586817393385	0.20532319391635	1.07888220728688	0.00859069627593317	0.0135814206165965	0.367197062423501	1.877404802972	1.47622162010651	0.73944932066851	0	0.749338818689392	0	0	0.0138236107271219	0.845499422329587	0	0.0107857412500674	0	0	0	0	0.0259347309271666	0.013937929752834	0.232683982683983	0.0203489850943684	0	0.0476917207172835	0.0283848992336077	0.100385858142234	0.0150380462570303	0	0.00342407122068139	0	0.265721877767936	0	0.0699577212032728	0	0	0	0	0.0101140357531164	0.349669304998374	0.00358243175467507	0	0.0525050990528888	0.00176669081144109	0.00359111558005494	5.21809133489461	0.00481093043394592	0.0100055030266647	0	0.0719915125795696	0	0.531526532519494	0	0	0.672409002500695	0	0.0224476968663015	0.491381917145449	0.392741061755146	0.011754334410814	0	0.00790534664945058	0	0	0	0	6.75820369087359	0	1.19166158095911	13.86511375948	0	5.17096176520128	0	0.00699520828232661	0.00357577057855968	0	0.00429110882251974	0	0.0217883911451978	0.0133677925318599	0	0.791315152704205	0.356923549278477	0.00708968450903935	0.00529436679373147	1.4831648824831	0.192160963065533	0.675297295516685	0.0320025602048164	0.0957985493362529	0.0256821829855538	0	0	0	0	0.0848716316571186	0.032063271522471	0.253571428571429	0.105798924854169	0.978978191512609	0	0.0291757840991977	0.265988542032036	2.31703871150042	0	0.0264503614882737	0	0	0	0
02_Firmicutes	Oscillibacter	153255	0.0191046296885945	0.73390573230254	0	0.066006600660066	0.259454359619467	0	0.188060824243727	0.00462920099990742	0	0	0.626256822752083	0	1.61276261877779	1.710818503112	0.0988630746416213	0.525504084080653	0	0	0	0	0.0532319391634981	0.0589553118735998	1.16403934538894	0	0.328947368421053	0.679978771394454	0.364383817621228	0.0781531802332572	0	0	0	0	0.0414708321813658	0.393866190526205	0.0444345700955343	0	0.0762001524003048	0.052815041723883	0	0.0703915530136384	1.17570780203155	0.102211484854116	0.194805194805195	0.0457852164623289	0.0268793118896156	0.171690194582221	1.91124988172959	0.724660413464253	0.147372853318897	0.242907955235534	0	0	0.537770466911299	0	0.501870608632174	1.40687598993758	1.14778454277974	0.364355938059491	0.0421597855873762	0.882449619459405	0.490621272904695	0.74872823672709	0	0.428118499969709	0.250870095224635	0.289084804194423	0.709894613583138	0.0288655826036756	0.455250387713242	0	0.0227341618672325	0.0032964135021097	0.292047545340381	0	0	0.0277854959711031	0	0	0.136074992440278	0.0473997833152763	1.06964443138407	0	0	0	0.0175654312313367	0.00691682517724364	0.0145836371591075	0.166908106065378	0	0.411139305560017	0.00270855904658722	0	0.101061141990905	0	0.737994473785457	0.00357577057855968	0.00512873115191302	0.459148644009612	0.00755915035150049	0.178664807390622	2.10319935834596	0.00395945517896737	0.810934536655549	0.0498925391464538	0	0	0.903056037318342	0.344759374911691	0.326119181737326	0.400032002560205	0.360385018931618	0.770465489566613	0.577736026303429	0	0.857863751051304	0	0	0	0	0	2.85389624579345	0.0311623558741041	0.0364697301239971	0	0	0.0909228671010759	0.983071768647505	0	0	0.00635122261035249	0
02_Firmicutes	Flavonifractor	141342	0.783289817232376	0.135380669065517	0.0118133490844654	0.11001100110011	0.0366905155017428	0	0.123582827360163	0.00925840199981483	0.0273719505936292	0	0.522838264866418	0.581005586592179	0.788946037834539	2.87742782973134	4.72071181413742	0.0913920146227223	0	0	0	0	0.0608365019011407	0.0176865935620799	0.00859069627593317	0	0.0229498164014688	0.0165848480827916	0.448472390918434	0.0420824816640616	1.92222320873657	0.0440787540405525	0	1.87839101964453	0.00460787024237398	0.299338304799916	0.0222172850477672	0.361322331877258	0.0889001778003556	0.0264075208619415	0	0.118785745710515	0.0216122757726389	0.0511057424270582	0.0703463203463204	0.0457852164623289	0.00895977062987187	0.0190766882869134	1.04077963856562	0.069015277472786	0.0781978405365575	0	0	0	0.404909528027331	0	0.00608328010463242	0.153731482344172	0.145657936900982	0.461726921506423	0.00903423976872346	0.677640395458798	0.206006722324623	0.390485061259583	0.04743122472415	0	0.0229669805487342	0.0556622914908516	0.124414519906323	0.230924660829404	0.617839811896543	0	0	0.866956751054852	1.05721211413218	0	0	0.00555709919422062	0	4.83972344437461	0.00755972180223768	0	0.035263003232442	0	0	0	1.3056970548627	0.221338405671797	0	0.176355734710588	0.0461169525917727	0.427199434683455	0.438786565547129	0	0.381786536410084	0	1.54244342625302	0.010727311735679	0	0.871095090971507	0.944893793937561	0.0348614258323165	0.0534711701274396	0	0.833823817932117	0.0153515505066012	0	0	0.669816398540757	0.0565179303133919	0.220706920973746	0.184014721177694	0.00456183568267871	0	0.216063879755754	0	0.274740678441267	0	0.169743263314237	0	0.00357142857142857	2.83083609744939	1.09260958874175	0.112184481146775	0.175054704595186	0.423827896644452	0.0226052557219554	0.397787543567207	0.0881678716275789	0	0	0.012702445220705	0.450421465800142
02_Firmicutes	Ruminococcus	111804	1.85633318474177	0	0	0.0132013201320132	0	0	0.112836494546236	0	0	0	0.149382361390405	0	0	0	0	0	0	0	0	0	0	9.00837165428605	2.07894849877583	0.0203721309248947	3.6796205630355	0.00663393923311662	1.3173876483229	0	0	0	0	0	0	0	0.0177738280382137	0	0	0	0	0.303563572371315	0	0	0	0	0	3.59118657001145	0.0441542876967231	4.37933306145497	0	0.0260258523466644	0	0	3.79602682525623	0	0.334580405754783	0	0	0	0.00903423976872346	0	0	0	0	0.288778044790888	0.17843577195555	0	0	0	0.0100055030266647	0	0.284177023340406	0	0.0730118863350954	0.00402998307407109	0	0.372325646012781	0	0	0.234351375869368	0.0135427952329361	0	0	0	0	0	0	0	0.626692700132267	0	0.97645585070504	0	0	0	0	0	0	0	0	0	1.0458427749695	0	0	0.428356549604342	0	0.00708968450903935	0	3.34908199270379	1.91030604459265	0	0	0.132293234797683	0	0	0.0937265683579105	0	0	0.00424358158285593	0	0	0	0	0	0	0	0	0	0.343854699347558	0	0	0	0
02_Firmicutes	Erysipelotrichaceae_unclassified	80218	0	0	0	0.11001100110011	0.351180648373824	0	0.0268658320348181	0	0	0	0.057454754380925	0	0.344346613198501	0	0	0	0	0	0	0	0	0.11201509255984	0.16322322924273	0	0.076499388004896	0.102826058113308	0.214893020648416	0.366718768786822	0.0399538311284738	0	0	0	0.0276472214542439	0	0.0488780271050878	0.00539287062503371	0.46990093980188	0	0	0	0	0	0	0	0	1.26859977107974	0.192386539250008	0	0	0	0.0719054956343092	0.00397393101255762	0.686448184233835	0	0.787784773549898	0.31212149445635	0	0.0188459967961805	0	0	0	0	0	0.00201942688664957	0	5.21250426444975	0.578161592505855	0.00481093043394592	0.0075041272699985	0	0	0	0.00876142636021144	0	0	1.89497082522923	0	0	0	0	0	0	0	0	0.0351308624626735	0	0	0.0377905145808402	0	0.00642405164937526	0	0	0.0336870473303015	0	0.174880207058165	0	0	0	0	0.339898901865086	0.0579271009713929	0	0	0.0153515505066012	0	0	1.24992524370552	2.29180207420804	11.6480548143756	0.0240019201536123	0.310204826422152	0	0.85955847815876	0	0	0	0	0	0	0	0.030593068484769	0.0747896540978498	0	0	0	0.00378845279587816	0.0969846587903368	0	0	0	0
02_Firmicutes	Murdochiella	73510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.564319040213286	0	0	0.0950670751029893	3.05993562319195	0	0	1.43560676454191	0	0	0.0179195412597437	0.271842808088516	0	0	0.0631597942795272	3.63494404441746	0.414312617702448	0	0	0	0.155123642668127	0	0.00291315873801963	0.00314099946603009	0	0	0.00813184430228776	0	0	0.626022334861366	0	0	0.00731850117096019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0449438202247191	0.00939408172851104	0	0	0.0125523012552301	0	0	0	0	0.109260958874175	0	0	0	0	0	1.03597249162405	0.631270903010033	0	0	0
02_Firmicutes	Clostridium_XlVb	68104	1.58250015920525	0.285011934874773	0	0.0088008800880088	0.0366905155017428	0	0.0107463328139272	0.374965280992501	0	0	0.011490950876185	0	0.435881788858862	0.62552778907203	0	1.26806420289027	0	0	0	0	0	0.01179106237472	0.0859069627593316	0	0.0917992656058752	0.29521029587369	0.214893020648416	0.336659853312492	0	0	0	0	0.00460787024237398	0	0.0222172850477672	1.03003828938144	0	0.0105630083447766	0	0.615926088869336	0	0	0	0	0	0.0429225486455551	0	0.150578787213351	0.688742518571987	0.213990341517018	0	0	0.373275971150196	0	0.118623962040332	0	0.00291315873801963	0	0.102388050712199	0.546157930668285	0.0243955329068633	0.0214945905280504	0	0.169631858478564	0.00706676324576436	0.0377067135905769	0	0	0	0	0	0	0.00584095090680763	0	0	0.36121144762434	0	0	0	0	0	0	0	0	0.439135780783418	0	0	0.718019777035964	0.0184467810367091	0.025696206597501	0	0	0.45477513895907	0.00340298101136596	0.699520828232661	0	0	0.896841743906626	0	0	0	0.0158378207158695	0.00326989732522399	0.191894381332515	0	0.00529436679373147	0.167454099635189	0.0028258965156696	0.0922357281681326	0.144011520921674	0.0501801925094658	0	0	0	0.0112139052425007	0	0	0	0	0.00285943040146403	0.013111315064901	0	2.06783369803063	0.789196773062083	0	0.174268828610396	0.379121847998589	0	0	0	0
02_Firmicutes	Acidaminococcaceae_unclassified	66274	0	0.149631265809256	0.00886001181334909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.206176710622396	0	0	0.417938171686347	0	0	0	0	0	0	0	0	0	0	0	0.301045737826133	0	0	0	0	0	0.0050872462735921	0.197114953857181	0.348149561236169	0	0	0	0.769208524912524	0.00684814244136278	0	0	0	4.70541716093317	0	1.57601887726862	0	0	0	0	0.0179121587733754	0	0	0.0282670529830574	0.034115598010522	0	0	1.19315623592976	0	0	0	0	0	0	0	0	0	0.234351375869368	0	0	0	0	0	0	0	0	0	0	0	0	0	1.52153163775195	0	0	0	0	0	0	0	0	0.00395945517896737	0	0.0307031010132023	0	0.00529436679373147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.557986870897155	0	0	0	0	0	0	0	0
02_Firmicutes	Roseburia	56144	0	0	0	0	1.92887281494876	0	0.0107463328139272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.495224619738238	1.29719513766591	0	1.87423500611995	0.0928751492636327	0.0186863496216014	1.0941445232656	0	0	0	0	0.00460787024237398	0	0	0	0	0	0	0.0615926088869336	0	0.0371678126742241	0	0	0	0.410148798168638	0	0	0	0	0	0	0	0	0.897283815433282	0	0	0	0.0150570662812058	0	0	0	0	0	0	0.0215466934803297	0	0	0	0	0	0	0	0	0	0.0611280911364268	0	0.00897907874652061	0.0377986090111884	0.0406283856988082	0	0	0	0	0	0	0	0.314920954840335	0	0.0289082324221887	0	0	0.0168435236651507	0	0	0	0	0	0	0.0610074952065539	0	0	0.104636714407168	0.583358919250844	0	0	0	0.599090061321954	0	0	0	0.0513643659711075	0	0.0124968757810547	0	0	0	0.0267193929353925	0	0	1.46846728726891	0	0	0	0	0	0.330629518603421	0	0	0	0
02_Firmicutes	Anaerotruncus	55896	0.0159205247404954	0	0	0.022002200220022	0.00786225332180203	0	0.0805974961044544	0.0277752059994445	0	0	0	0	0.0697410862174178	0	0	0.199920031987205	0	0	0	0.0478497517794126	0	0.471642494988798	0.382285984279026	0	0.038249694002448	0.106143027729866	0.00934317481080071	0.0480942647589275	1.24300807955252	0.0587716720540699	0	0	0	0	0	0	0	0	0	0	0	0	0.108225108225108	0	0	0.0572300648607402	0.00630775538524616	0.134893496878627	0	0.00867528411555478	0	0	0.360622548399342	0	0.00304164005231621	5.04052920898165	0	0.116216980243113	0	0.00505701787655819	0	0.00358243175467507	0	0.123185040085624	0	0.919325588494066	0.761124121779859	0.00962186086789185	0.090049527239982	0	0	0	0.0262842790806343	0	0	0.0333425951653237	0	0	0.0755972180223768	0	0	0	0	0	0	5.09078333045132	0	0.0062984190968067	0	0	0	0	0.129133681432822	0	0.0664544786821028	0	0	0	0	0.00435767822903957	0.187149095446039	0	0.00326989732522399	0	0	0	0.00598050355839962	0.435188063413118	0.21082452152716	7.20057604608369	0.0912367136535742	0	0	0.0249937515621095	0.0168208578637511	0	0	0	0	0	0	0	0.0437636761487965	0.0204606570793873	0	0	0	0	0	0	0
02_Firmicutes	Anaeroglobus	55588	0	0	0	0	0	0	0	0	0	0.00423155044008125	0	0	0	0.688080567979233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00578352274370319	0.0239684985447697	0	0.00632671137542705	0	0	0	0	0	0	0	0	0	0.0224674222377553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0062984190968067	0	0	0	0	0	0	0	0	0.00512873115191302	0.0128733264675592	0	0	0	0	0	0.00383788762665029	0	0	0	0	0	0.0320025602048164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
02_Firmicutes	Eubacteriaceae_unclassified	45856	0	0.010687947557804	0	0.0088008800880088	0	0	0	0	0	0	0	0	0.0697410862174178	0	0	0.0114240018278403	0	0	0.0443223118517862	0	0	0.0825374366230397	0.206176710622396	0.00679071030829825	0	0	0	0.120235661897319	0	0.142031540797336	0	0	0	0	0	0	0.0063500127000254	0	0	0	0.0432245515452777	0	0	0	0	0	0	0	0.135342416313273	0	0	0	0.645324560293559	0	0.00608328010463242	0.158390012112177	0	0.433457926312153	0	0.00758552681483729	0.0298167624417218	0.0609013398294762	0	0.00201942688664957	0.136035192480964	0.316018171044835	0	0	0.0500275151333233	0	0.0265231888451046	0	0.0292047545340381	0	0	1.31703250903029	0	0	0.0604777744179014	0	0	0	0	0	0	0	0	0	0	0.285870298397199	0	0	0.168435236651507	0	0	0.00357577057855968	0	0	0	0	0.819891275287407	0	0	0	0	0.00529436679373147	0	0.0706474128917399	0	1.63213057044564	0.173349755941791	0	0.00469704086425552	0	0.252312867956266	0	0	0	0	0	0.0655565753245051	0.068557182923029	0	0	0	0	0	0	0	0	0
02_Firmicutes	Sporobacter	45747	0	0	0	0	0.00524150221453469	0	0	0	0	0	0.0172364263142775	0	0	0	0	0	0	0	0	0	0	0.01179106237472	0.403762724968859	0	0.0229498164014688	0.0331696961655831	0	0.0120235661897319	0.00887862913966084	0	0	0	0.00921574048474795	0	0	0	0	0	0	0	0.00432245515452777	0	0	0	0.0179195412597437	0.176459366653949	0	0.0188223484016689	0	0.0231340909748128	0	0	0	0	0	0	0	0.188459967961805	0.213810341193122	0	0	0	0	0	0.160768863841139	1.79555779002747	0	0	0.0500275151333233	0	0.0113670809336162	0	0.0146023772670191	0	0	0	0	0	0.0453583308134261	0	0.628856890978548	0	0	0	0	0	0	0	0	0.179873446182507	0	0	0	0	0	0	0	0.145897699965671	0	0	0.0089118616879066	0	0	0	0	0	0	0.0565179303133919	0.00988239944658563	0.0080006400512041	0.679713516719128	0	0	0.0124968757810547	0	0	0	0	0	0	0	0.00623247117482082	0	0	0	0	0.0220419679068947	0	0	0	0
02_Firmicutes	Coprobacillus	40639	2.52181111889448	0	0	0	0.00262075110726734	0	0	0	0.153967222089164	0	0.0632002298190175	0	0.0130764536657658	0	0	0	0	0	0	0	0.0380228136882129	0.701568211295838	0.115974399725098	0.421024039114491	0	0	0	0	0.696972387463376	0	0	0.666043030869972	0	0	0	0	0.0190500381000762	0	0	0	0.0129673654635833	0.013937929752834	0	0	0	0	0	0.122345264610848	0.433095732202472	0	0.00342407122068139	0	0	0	0	0	0.0262184286421767	0	0	0	0.00542122953485851	0	0	0.00807770754659828	0.181969153578432	0	0	0	0.222622442343289	0	0.00757805395574416	0	0.855699307847318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0112290157767672	0	0.0979329159525725	0	0	0	0	0	0.0623830318153462	0	0.657249362370022	0	0	0	0.0239220142335985	0	0	1.7521401712137	0.00456183568267871	0	0	0	0.112139052425007	0	0	0	0	0	0.013111315064901	0	0	0.599204957324915	0	0.428095165934232	0	0	0	0	0.52120198185445
02_Firmicutes	Veillonellaceae_unclassified	36727	0.0127364197923964	0	0.00590667454223272	0	0	0	0	0	0	0.03385240352065	0	0.0111731843575419	0	1.82654114409033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00539287062503371	0	0.0105630083447766	0	0	0	0	0.0108225108225108	0	0.268793118896156	0	0	0.00941117420083446	0	0	0.154083204930663	0	0	0	0	0	0	0	0	0	0.00542122953485851	0	7.04728144190923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0338569880823402	0	0	0	0.00688254929625933	0	0	0	0	0	0	0	0	0	0	0	0	0	0.175935461723309	0	0	0.0089118616879066	0	0	0.00383788762665029	0	0	0.394713234854375	0	0	0	0	0.0256821829855538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00836120401337793	0	0	0.0193037771057204
02_Firmicutes	Mogibacterium	35906	0	0	0	0.0088008800880088	0.288282621799408	0	0.0107463328139272	0	0.0102644814726109	0	0	0	0	0	0	0	0	0	0	0	0	0.165074873246079	0	0	0	0.0464375746318164	0	0	0	0	0	0	0	0	0.124416796267496	0	2.12090424180848	0.18485264603359	0.0040744815222263	0	0	0.292696524809515	0	0	0	0.100152613506295	0	0	0	0.618836933576241	0.335558979626776	0	0.43970644059218	0	0.66611917145725	0.0372682381440417	0	0	1.30394193995242	0	0	0	0	0.42004079242311	0	0	0.00731850117096019	0	0.0225123818099955	0	0	0	0	0	0	0	0	0	0.120955548835803	0	0	0	0	0	0	0	0	0.00314920954840335	0.00922339051835455	0	0	0	0	0	0	0	0	0	0	0.631863343210737	0.0133677925318599	0	0.833823817932117	0	0	0	0	0	0	0	0	0.0321027287319422	0	0	0.0112139052425007	0	0	0	0	0	0	0	0.0218818380743982	0	0	0	0	0	0	0	0
02_Firmicutes	Succiniclasticum	35104	0	0	0	0.0308030803080308	0.00262075110726734	0	0.0107463328139272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666195024171678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0475335375514947	0	0	0	0	0	0	0	0.357687905379626	0.230233071561485	0	0	0.347011364622191	0.530731039205615	0	0	0	0.0212914803662135	0	0	0	0	0	0	0	0	0.145398735838769	0	0	0	0	0	0	0	0	0.0438071318010572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.627190555248109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0749426908834421	0	0	0	0
02_Firmicutes	Clostridia_unclassified	34435	0.0318410494809909	0.00356264918593466	0	0	0	0	0.0214926656278545	0	0	0	0.0057454754380925	0	0	0.00312763894536015	0	0	0	0	0	0	0	0.742836929607358	0.107383703449165	0	0.0229498164014688	0	0	0.156306360466514	0.0577110894077954	0	0	0	0.00460787024237398	0	0.333259275716507	0	0	0	0.0162979260889052	0	0.00864491030905554	0.157963203865453	0	0	0	0.305227012590614	0.0220771438483616	0.00941117420083446	0.0390989202682787	0.0318093750903675	1.16076014381099	0.00794786202511524	0	0	0.0334580405754783	0.0139755893040157	0	0.0408329930583912	0.0963652241997169	0	0	0	0	0.0161554150931966	0.0671342508347614	0.00179555779002747	0.00731850117096019	0	0.0825453999699835	0	0.102303728402546	0.0955959915611814	0	0	0	0.0111141983884412	0	0	0	0	0	0	0	0	0	0	0.0510427300568762	0.0062984190968067	0	0.0192721549481258	0	0	0	0	0.0384736455527963	0	0	0	0	0.0217883911451978	0.151501648694412	0	0	0	0	0	0.0299025177919981	0.305196823692316	0	0.448035842867429	0.228091784133935	0.0256821829855538	0.00939408172851104	0	0.0392486683487525	0	0	0	0	0	0.004370438354967	0.0124649423496416	0.00729394602479942	0	0	0	0.0396755422324105	0.576923076923077	0.0944108761329305	0	0
02_Firmicutes	Catenibacterium	31063	0	0	0	0	3.96257567418822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0845040667582127	0	0	0	0	0	0	0	0.00476917207172835	0.00315387769262308	0	0	0	0.167779489813388	0	0	0	1.75502631018645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00216398692951895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.158702168929642	0	0	0	0
02_Firmicutes	Eubacterium	29513	0.0159205247404954	0	0	0	0.00524150221453469	0	0	0	0	0	0	0	0	0.0281487505082413	0	0.154224024675844	0	0	0	0	0	0	0.0171813925518663	0	0.00764993880048959	0	2.12090068205176	2.80750270530239	0	0	0	0	0	0	0	0.0107857412500674	0	0.0475335375514947	0	0	0	0	0	0	0	0	0	0.614863381121185	0.00300760925140606	0.0028917613718516	0	0	0.00632671137542705	0	0	0	0	0.00314099946603009	0.00301141325624115	0	0	0.00716486350935015	0	0.00201942688664957	0	0	0	0	0	0	0	0	0	0	0	0.00555709919422062	0	0	0.022679165406713	0	0.00587716720540699	0	0	0	0	0	0.0510427300568762	0	0	0.0321202582468763	0	0	0.0336870473303015	0	0	0	0	0	0	0	9.85206309598075	0	0	0.0307031010132023	0	0.0105887335874629	0.0418635249087973	0.531268544945884	0	0	0.031932849778751	0	0	0	0.00560695262125035	0	0	0	0	0	0	0	0.00729394602479942	0	0	0.0113653583876345	0	0	0	0	0
02_Firmicutes	Lactococcus	28380	0	0	0.0147666863555818	0	0	0	0	0	0	0	0	0	0	0	0.0659087164277476	0	0	0	0	0.0179436569172797	0.0152091254752852	0.0648508430609598	0.115974399725098	0	0.00764993880048959	0.00663393923311662	2.28907782864617	0	0	0	0	0	0	0.477890977838462	0	0	0	0	0	0	0	0	0	0	0	0.00476917207172835	0.00630775538524616	0	0	0	0	0	0.00632671137542705	0	0	0	0	0	0	0	0	0	0	0	0.00706676324576436	0	0	0	0	0	0	0	0	0	0	0	0.00700819959352442	0	0	0	0	0.0061656082372526	0	0.0172063732406483	0.0468411499502313	0	0	0.00314920954840335	0	0.00963607747406289	0	0	0	0	0.0139904165646532	0	0	0.00429110882251974	0	0	0	0.00395945517896737	0.00326989732522399	0	2.12217889637245	17.5455315544261	0	0.0028258965156696	0.454590374542939	0	0	0	0	0.0124968757810547	0	0	0.00848716316571186	0.0801581788061775	0	0	0	0	0	0	0	0	0	0	0	0	0.0450421465800142
02_Firmicutes	Coprococcus	28096	0	0.00712529837186932	0	0	0.0157245066436041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.121673003802281	0.300672090555359	0.120269747863064	0	1.31578947368421	0.61032240944673	0	0.216424191415174	0	0	0	0	0	0	0	0	0	0	0	0	0	0.51570340085486	0	0	0	0.0524608927890118	0	0	0	0	0.00684814244136278	0	0	0	0.282872524865407	0	0	0	0.039148372331135	0.0303421072593492	0.0189743033720048	0	0	0.0100971344332478	0	0	0	0.00481093043394592	0	0	0.147772052137011	0	0	0	0.00216398692951895	0	0	0	0.0755972180223768	0.514626218851571	0	0	0	0	0	0	0	0.160609686968571	0	0.266598143449073	0	0	0.168435236651507	0	0	0	0	0.49347751458977	0	0	0.187149095446039	0	0	0.717684986183605	0	0	0	0.565179303133919	0.0494119972329282	0.128010240819266	0.0912367136535742	0	0	0	0.0112139052425007	0	0	0	0	0	0.021852191774835	0	1.14150255288111	0	0	0	0.339446305766179	0	0	0	0
02_Firmicutes	Dorea	27822	0	0	0	0	0.702361296747648	0	0	0	0	0	0	0	0	0.021893472617521	0	0	0	0	0	0	0	0	0	0	0.604345165238678	1.64521692981292	0.0373726992432028	0.0901767464229891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.176459366653949	0	0.0156852903347241	0.0120304370056242	0	0	0	0.0284702011894217	0	0.209873163609818	0	0	0	0.0120456530249646	0.212394750815444	0.00542122953485851	0	0	0	0.00176669081144109	0	0	0	0.00250137575666617	0	0	0	0.00584095090680763	0	0	0	0	0	0	1.04279523293608	0	0	0.00263511554981686	0	0	0	0	0.746362662971594	0	0.0578164648443773	0	0	0	0	0.0034976041411633	0.010727311735679	0	0.0128733264675592	0	0	0	0	0	0.276327909118821	0	0	0.0179415106751988	0.568005199649589	4.03860724050466	0	0.0821130422882168	0.12199036918138	0	0	0	0	0	0	0	0.0114377216058561	0.81727197237883	0	0	0	0	0	0.308587550696526	0	0	0	0
02_Firmicutes	Pediococcus	27702	0	0	0	0	0	0	0	0	0.198446641803812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00345841258862182	0	0	0	0.0192721549481258	0	0	0	0	0	0	0	0	0	0.00871535645807913	0	0	0.0228892812765679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.010687757174157	0	0	0	0	0	0	0	0	0	0	0	0	0
02_Firmicutes	Robinsoniella	27440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0679071030829825	0	0	0	0	0	0.00489763933783916	0	0	0	0.0420123936561286	0	0.00539287062503371	0	0	0	0	0.00432245515452777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.151794426976038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.015118300703001	0	0	0	0.304100451245831	0	0	0	0	0	0.0164706657443094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
